,session,subject,parent_det_str,child_det_str,parent_indef_def_adj_nps
58831,3,81,the carpet,,the carpet
58839,3,81,a piece,,a piece
58924,3,81,a hug,,a hug
58925,3,81,a hug,,a hug
58926,3,81,a hug,,a hug
58931,3,81,a hug,,a hug
58953,3,81,the noise,,the noise
58966,3,81,the remote,,the remote
59032,3,82,the time,,the time
59068,3,82,the bike,,the bike
59102,3,82,the bike,,the bike
59139,3,82,the bellyeater,,the bellyeater
59149,3,82,a minute,,a minute
59150,3,82,a baby,,a baby
59164,3,82,the birds,,the birds
59166,3,82,the mail,,the mail
59171,3,82,the sky,,the sky
59191,3,82,the clapping,,the clapping
59231,3,82,the popsicles,,the popsicles
59248,3,82,a popsicle,,a popsicle
59271,3,82,a popsicle,,a popsicle
59285,3,82,a seat,,a seat
59339,3,82,the mouth,,the mouth
59345,3,82,the popsicle,,the popsicle
59366,3,82,the mouth,,the mouth
59378,3,82,the crayons,,the crayons
59383,3,82,the phone,,the phone
59384,3,82,the phone,,the phone
59398,3,82,a picture,,a picture
59400,3,82,a picture,,a picture
59425,3,82,a nap,,a nap
59437,3,82,the mirror,,the mirror
59439,3,82,the mirror,,the mirror
59454,3,82,the popsicle,,the popsicle
59512,3,82,the picture,,the picture
59527,3,82,a icecream,,a icecream
59528,3,82,a popsicle,,a popsicle
59529,3,82,a icecream,,a icecream
59531,3,82,the popsicle,,the popsicle
59534,3,82,a icecream,,a icecream
59541,3,82,a popsicle,,a popsicle
59544,3,82,the man,,the man
59573,3,82,a bit,,a bit
59575,3,82,a bit,,a bit
59587,3,82,the stick,,the stick
59590,3,82,the stick,,the stick
59591,3,82,the garbage,,the garbage
59599,3,82,the basement,,the basement
59602,3,82,a girl,,a girl
59612,3,82,a napkin,,a napkin
59617,3,82,the water,,the water
59622,3,82,the garbage,,the garbage
59623,3,82,the garbage,,the garbage
59674,3,82,the firecrackers,,the firecrackers
59682,3,82,the father,,the father
59739,3,82,the ticklemonster,,the ticklemonster
59745,3,82,the ticklemonster,,the ticklemonster
59747,3,82,the mommies,,the mommies
59774,3,82,the floor,,the floor
59775,3,82,the floor,,the floor
59792,3,82,the jumping,,the jumping
59810,3,82,the mommy,,the mommy
59814,3,82,the mommy,,the mommy
59816,3,82,a cry,,a cry
59817,3,82,a cry,,a cry
59819,3,82,a cry,,a cry
59825,3,82,the faces,,the faces
59849,3,82,a monster,,a monster
59880,3,82,the table,,the table
59900,3,82,a pack,,a pack
59952,3,82,the ball,,the ball
59961,3,82,the table,,the table
59964,3,82,the table,,the table
60064,3,82,the house,,the house
60066,3,82,the house,,the house
60107,3,82,the tv,,the tv
60159,3,82,the stairs,,the stairs
60173,3,82,the fishies,,the fishies
60177,3,82,the fishies,,the fishies
60184,3,82,the fishies,,the fishies
60211,3,82,the fishies,,the fishies
60238,3,82,the fishies,,the fishies
60255,3,82,the floor,,the floor
60351,3,82,the mommy,,the mommy
60352,3,82,the mommy,,the mommy
60353,3,82,the mommy,,the mommy
60354,3,82,the mommy,,the mommy
60392,3,82,the one,,the one
60424,3,82,the fishies,,the fishies
60442,3,82,a bite,,a bite
60447,3,82,the fishies,,the fishies
60510,3,82,a warning,,a warning
60597,3,82,the beads,,the beads
60600,3,82,a girl,,a girl
60649,3,82,the bathroom,,the bathroom
60656,3,82,a pullup,,a pullup
60661,3,82,the potty,,the potty
60673,3,82,the day,,the day
60674,3,82,a cheese,,a cheese
60727,3,83,the computer,,the computer
60730,3,83,a song,,a song
60731,3,83,a song,,a song
60745,3,83,the bowl,,the bowl
60748,3,83,the tv,,the tv
60755,3,83,a while,,a while
60791,3,83,the sun,,the sun
60798,3,83,the shovel,,the shovel
60800,3,83,the shovel,,the shovel
60802,3,83,a hole,,a hole
60811,3,83,a rock,,a rock
60812,3,83,the rock,,the rock
60815,3,83,the rock,,the rock
60824,3,83,the part,,the part
60827,3,83,the raspberries,,the raspberries
60840,3,83,the ones,,the ones
60845,3,83,the sandbox,,the sandbox
60883,3,83,a bag,,a bag
60892,3,83,the floor,,the floor
60893,3,83,a paper,,a paper
60898,3,83,the bag,,the bag
60899,3,83,the bag,,the bag
60924,3,83,the side,,the side
60929,3,83,the door,,the door
60969,3,83,the sand,,the sand
60988,3,83,the sand,,the sand
60994,3,83,a job,,a job
61007,3,83,the shovel,,the shovel
61050,3,83,a rabbits,,a rabbits
61054,3,83,a flower,,a flower
61061,3,83,the lid,,the lid
61079,3,83,the weasel,,the weasel
61092,3,83,the bowl,,the bowl
61098,3,83,the bowl,,the bowl
61115,3,83,the cherries,,the cherries
61138,3,83,the owl,,the owl
61177,3,83,a piece,,a piece
61186,3,83,a piece,,a piece
61230,3,83,a piece,,a piece
61238,3,83,the owl,,the owl
61250,3,83,the straw,,the straw
61266,3,83,a stick,,a stick
61302,3,83,the car,,the car
61311,3,83,the car,,the car
61319,3,83,the car,,the car
61322,3,83,the car,,the car
61330,3,83,the bear,,the bear
61333,3,83,the phone,,the phone
61344,3,83,a cellphone,,a cellphone
61353,3,83,a hug,,a hug
61371,3,83,the train,,the train
61374,3,83,the lumber,,the lumber
61383,3,83,the block,,the block
61386,3,83,a nap,,a nap
61388,3,83,a nap,,a nap
61390,3,83,the backyard,,the backyard
61398,3,83,the backyard,,the backyard
61423,3,83,the crossing,,the crossing
61425,3,83,the caboose,,the caboose
61427,3,83,the engine,,the engine
61429,3,83,the station,,the station
61437,3,83,the station,,the station
61439,3,83,the log,,the log
61441,3,83,the station,,the station
61443,3,83,the engine,,the engine
61445,3,83,the engine,,the engine
61447,3,83,the piece,,the piece
61454,3,83,the crossing,,the crossing
61456,3,83,the log,,the log
61458,3,83,the engine,,the engine
61460,3,83,the train,,the train
61461,3,83,the train,,the train
61463,3,83,the engine,,the engine
61466,3,83,the log,,the log
61468,3,83,the caboose,,the caboose
61470,3,83,the crossing,,the crossing
61472,3,83,the pictures,,the pictures
61494,3,83,the train,,the train
61499,3,83,a caboose,,a caboose
61501,3,83,the train,,the train
61504,3,83,the engine,,the engine
61510,3,83,a bit,,a bit
61531,3,83,the picture,,the picture
61543,3,83,the picture,,the picture
61550,3,83,the raspberry,,the raspberry
61553,3,83,a broom,,a broom
61582,3,83,the station,,the station
61601,3,83,the music,,the music
61610,3,83,the swing,,the swing
61611,3,83,the frame,,the frame
61617,3,83,the swing,,the swing
61627,3,83,a weightlifter,,a weightlifter
61633,3,83,the frame,,the frame
61635,3,83,a chair,,a chair
61640,3,83,the rock,,the rock
61648,3,83,a rock,,a rock
61660,3,83,the rock,,the rock
61665,3,83,the bee,,the bee
61682,3,84,the boxes,,the boxes
61683,3,84,the boxes,,the boxes
61684,3,84,the boxes,,the boxes
61686,3,84,the green,,the green
61689,3,84,the boxes,,the boxes
61691,3,84,the one,,the one
61693,3,84,a box,,a box
61701,3,84,the car,,the car
61710,3,84,the balls,,the balls
61719,3,84,the ball,,the ball
61720,3,84,a ride,,a ride
61749,3,84,a box,,a box
61756,3,84,the ball,,the ball
61765,3,84,the ground,,the ground
61816,3,84,the blue,,the blue
61817,3,84,the blue,,the blue
61825,3,84,a baby,,a baby
61829,3,84,the basket,,the basket
61834,3,84,a car,,a car
61835,3,84,the ball,,the ball
61871,3,84,the box,,the box
61876,3,84,the track,,the track
61880,3,84,the firetruck,,the firetruck
61884,3,84,the track,,the track
61904,3,84,the army,,the army
61906,3,84,the trucks,,the trucks
61929,3,84,a tractor,,a tractor
61934,3,84,the ladder,,the ladder
61935,3,84,the pool,,the pool
61936,3,84,the ladder,,the ladder
61945,3,84,the school,,the school
61953,3,84,the school,,the school
61968,3,84,the playroom,,the playroom
61974,3,84,the sky,,the sky
61978,3,84,the playroom,,the playroom
61984,3,84,the playroom,,the playroom
61986,3,84,the table,,the table
61992,3,84,the garbage,,the garbage
62000,3,84,the juice,,the juice
62014,3,84,the firetrucks,,the firetrucks
62016,3,84,a baby,,a baby
62018,3,84,a firetruck,,a firetruck
62024,3,84,the paint,,the paint
62027,3,84,the walls,,the walls
62028,3,84,the phone,,the phone
62038,3,84,the ball,,the ball
62039,3,84,a number,,a number
62073,3,84,the glass,,the glass
62092,3,84,a ball,,a ball
62097,3,84,a bit,,a bit
62104,3,84,the ceiling,,the ceiling
62127,3,84,the head,,the head
62137,3,84,a hat,,a hat
62144,3,84,the song,,the song
62145,3,84,the song,,the song
62149,3,84,the box,,the box
62150,3,84,the box,,the box
62156,3,84,the windowsill,,the windowsill
62158,3,84,the couch,,the couch
62161,3,84,the table,,the table
62162,3,84,the picture,,the picture
62166,3,84,the rug,,the rug
62170,3,84,a birthday,,a birthday
62181,3,84,the table,,the table
62189,3,84,a balloon,,a balloon
62200,3,84,the wall,,the wall
62201,3,84,the chair,,the chair
62205,3,84,the strings,,the strings
62207,3,84,the car,,the car
62228,3,84,the snowman,,the snowman
62248,3,84,the garbage,,the garbage
62250,3,84,the one,,the one
62252,3,84,the one,,the one
62256,3,84,the door,,the door
62277,3,84,the mirror,,the mirror
62285,3,84,the balloon,,the balloon
62313,3,84,the playroom,,the playroom
62314,3,84,the tables,,the tables
62316,3,84,the tables,,the tables
62325,3,84,a snack,,a snack
62357,3,84,a semitruck,,a semitruck
62362,3,84,the mailman,,the mailman
62367,3,84,the door,,the door
62370,3,84,the phone,,the phone
62371,3,84,the kitchen,,the kitchen
62396,3,84,a mirror,,a mirror
62397,3,84,a comb,,a comb
62401,3,84,the kissing,,the kissing
62403,3,84,a picture,,a picture
62414,3,84,a comb,,a comb
62439,3,84,the list,,the list
62441,3,84,a comb,,a comb
62457,3,84,a birthday,,a birthday
62458,3,84,a today,,a today
62479,3,84,the date,,the date
62493,3,84,the cars,,the cars
62500,3,84,a bit,,a bit
62508,3,84,the playroom,,the playroom
62520,3,84,the scratch,,the scratch
62539,3,84,the floor,,the floor
62541,3,84,the playroom,,the playroom
62567,3,84,a comb,,a comb
62582,3,84,a haircut,,a haircut
62585,3,84,the phone,,the phone
62587,3,84,the table,,the table
62626,3,84,the pocket,,the pocket
62630,3,84,the pocket,,the pocket
62641,3,84,the pocket,,the pocket
62651,3,84,the pictures,,the pictures
62672,3,84,the bathroom,,the bathroom
62673,3,84,the stairs,,the stairs
62690,3,84,the room,,the room
62691,3,84,a cake,,a cake
62692,3,84,the carwash,,the carwash
62693,3,84,the cake,,the cake
62694,3,84,the frosting,,the frosting
62711,3,84,the bedrooms,,the bedrooms
62726,3,84,the couch,,the couch
62730,3,84,the window,,the window
62762,3,84,the mailbox,,the mailbox
62763,3,84,the mailbox,,the mailbox
62771,3,84,a lot,,a lot
62785,3,84,the mailbox,,the mailbox
62786,3,84,the firetruck,,the firetruck
62787,3,84,the lady,,the lady
62793,3,84,the lady,,the lady
62795,3,84,a car,,a car
62803,3,84,a car,,a car
62805,3,84,a dog,,a dog
62808,3,84,a bus,,a bus
62810,3,84,a dog,,a dog
62813,3,84,the dog,,the dog
62819,3,84,a choochoo,,a choochoo
62824,3,84,a choochoo,,a choochoo
62825,3,84,a choochoo,,a choochoo
62826,3,84,a choochoo,,a choochoo
62831,3,84,a choochoo,,a choochoo
62833,3,84,the choochoo,,the choochoo
62846,3,84,a rope,,a rope
62863,3,84,the dogs,,the dogs
62864,3,84,the street,,the street
62865,3,84,the dogs,,the dogs
62878,3,84,a choochoo,,a choochoo
62879,3,84,the station,,the station
62881,3,84,the choochoo,,the choochoo
62885,3,84,the choochoo,,the choochoo
62887,3,84,a dog,,a dog
62888,3,84,the end,,the end
62890,3,84,a sucker,,a sucker
62894,3,84,the choochoo,,the choochoo
62896,3,84,the dogs,,the dogs
62901,3,84,the dogs,,the dogs
62904,3,84,the porch,,the porch
62909,3,84,the door,,the door
62919,3,84,the pieces,,the pieces
62946,3,84,a bit,,a bit
62961,3,84,a lighthouse,,a lighthouse
62977,3,84,a dog,,a dog
63000,3,84,the drawer,,the drawer
63015,3,85,a video,,a video
63026,3,85,the cheese,,the cheese
63027,3,85,the cheese,,the cheese
63054,3,85,the garbage,,the garbage
63061,3,85,the garbage,,the garbage
63064,3,85,the garbage,,the garbage
63070,3,85,the strawberries,,the strawberries
63071,3,85,the strawberries,,the strawberries
63072,3,85,the floor,,the floor
63077,3,85,a strawberry,,a strawberry
63078,3,85,a strawberry,,a strawberry
63087,3,85,a lot,,a lot
63088,3,85,a banana,,a banana
63094,3,85,the garbage,,the garbage
63095,3,85,the garbage,,the garbage
63110,3,85,the garbage,,the garbage
63112,3,85,the garbage,,the garbage
63118,3,85,the garbage,,the garbage
63124,3,85,a game,,a game
63126,3,85,a game,,a game
63129,3,85,a piece,,a piece
63131,3,85,a strawberry,,a strawberry
63132,3,85,the piece,,the piece
63167,3,85,a strawberry,,a strawberry
63168,3,85,a strawberry,,a strawberry
63209,3,85,the sink,,the sink
63211,3,85,a lot,,a lot
63218,3,85,the food,,the food
63219,3,85,the sink,,the sink
63220,3,85,the garbage,,the garbage
63233,3,85,the bathroom,,the bathroom
63241,3,85,the water,,the water
63246,3,85,a bit,,a bit
63254,3,85,the water,,the water
63255,3,85,the water,,the water
63259,3,85,the water,,the water
63269,3,85,a car,,a car
63284,3,85,a rag,,a rag
63289,3,85,a lot,,a lot
63304,3,85,a dog,,a dog
63307,3,85,a #,,a #
63312,3,85,the beginning,,the beginning
63336,3,85,a bird,,a bird
63340,3,85,a duck,,a duck
63352,3,85,the book,,the book
63353,3,85,the book,,the book
63354,3,85,the book,,the book
63355,3,85,a bear,,a bear
63356,3,85,a bear,,a bear
63357,3,85,the book,,the book
63358,3,85,the book,,the book
63366,3,85,a mantis,,a mantis
63370,3,85,the page,,the page
63376,3,85,a cricket,,a cricket
63382,3,85,the flowers,,the flowers
63383,3,85,the windowsill,,the windowsill
63385,3,85,the page,,the page
63388,3,85,the corn,,the corn
63390,3,85,a grasshopper,,a grasshopper
63393,3,85,a grasshopper,,a grasshopper
63396,3,85,the page,,the page
63397,3,85,the pages,,the pages
63399,3,85,a cricket,,a cricket
63400,3,85,a grasshopper,,a grasshopper
63419,3,85,the leaf,,the leaf
63421,3,85,the page,,the page
63422,3,85,the page,,the page
63423,3,85,the page,,the page
63425,3,85,the page,,the page
63429,3,85,a pondskater,,a pondskater
63431,3,85,the water,,the water
63434,3,85,the pond,,the pond
63435,3,85,the page,,the page
63437,3,85,the pondskater,,the pondskater
63438,3,85,the pondskater,,the pondskater
63439,3,85,the page,,the page
63440,3,85,a pondskater,,a pondskater
63442,3,85,the page,,the page
63446,3,85,a bug,,a bug
63447,3,85,a bug,A bug,a bug
63449,3,85,the page,,the page
63454,3,85,a moon,,a moon
63456,3,85,the light,,the light
63462,3,85,a firefly,,a firefly
63463,3,85,the summertime,,the summertime
63467,3,85,a moon,,a moon
63468,3,85,a star,,a star
63471,3,85,the bug,,the bug
63475,3,85,a book,,a book
63477,3,85,a firefly,,a firefly
63492,3,85,the frog,,the frog
63494,3,85,the frog,,the frog
63498,3,85,the fly,,the fly
63500,3,85,a fish,,a fish
63501,3,85,a snake,,a snake
63504,3,85,the frog,,the frog
63509,3,85,the log,,the log
63510,3,85,the fish,,the fish
63511,3,85,the snake,,the snake
63512,3,85,a face,,a face
63515,3,85,the frog,,the frog
63524,3,85,the frog,,the frog
63535,3,85,the page,,the page
63538,3,85,the book,,the book
63547,3,85,the stuff,,the stuff
63560,3,85,a car,,a car
63562,3,85,the car,,the car
63564,3,85,the bus,,the bus
63574,3,85,the car,,the car
63581,3,85,a lot,,a lot
63585,3,85,the dinosaur,,the dinosaur
63602,3,85,a feather,,a feather
63604,3,85,a fork,,a fork
63606,3,85,a fish,,a fish
63607,3,85,a #,,a #
63612,3,85,a helicopter,,a helicopter
63622,3,85,the keys,,the keys
63623,3,85,a key,,a key
63628,3,85,the key,,the key
63631,3,85,a key,,a key
63635,3,85,a leaf,,a leaf
63636,3,85,a leaf,,a leaf
63649,3,85,the moon,,the moon
63668,3,85,a trash,,a trash
63671,3,85,a van,,a van
63672,3,85,a trash,,a trash
63680,3,85,the trash,,the trash
63681,3,85,the trash,,the trash
63696,3,85,the leaf,,the leaf
63697,3,85,the leafs,,the leafs
63698,3,85,a leaf,,a leaf
63700,3,85,the leaf,,the leaf
63701,3,85,a motorcycle,,a motorcycle
63712,3,85,a ball,,a ball
63716,3,85,a ball,,a ball
63720,3,85,a pencil,,a pencil
63721,3,85,a pig,,a pig
63729,3,85,a racecar,,a racecar
63732,3,85,a sailboat,,a sailboat
63734,3,85,a rainbow,,a rainbow
63738,3,85,a moon,,a moon
63739,3,85,a rainbow,,a rainbow
63745,3,85,a picture,,a picture
63757,3,85,a balloon,,a balloon
63758,3,85,a balloon,,a balloon
63762,3,85,a kitty,,a kitty
63763,3,85,a cat,,a cat
63766,3,85,a car,,a car
63767,3,85,a car,,a car
63770,3,85,a school,,a school
63773,3,85,the book,,the book
63778,3,85,the book,,the book
63779,3,85,the bedroom,,the bedroom
63786,3,85,the book,,the book
63814,3,85,a sound,,a sound
63817,3,85,the street,,the street
63819,3,85,the trash,,the trash
63820,3,85,the trash,,the trash
63824,3,85,the trash,,the trash
63831,3,85,the garbage,,the garbage
63834,3,85,a mess,,a mess
63835,3,85,the junk,,the junk
63836,3,85,the mess,,the mess
63850,3,85,the trash,,the trash
63855,3,85,the cans,,the cans
63856,3,85,the garbage,,the garbage
63860,3,85,the curb,,the curb
63862,3,85,the trash,,the trash
63867,3,85,a dozen,,a dozen
63872,3,85,the wall,,the wall
63873,3,85,the heap,,the heap
63874,3,85,the children,,the children
63875,3,85,the trash,,the trash
63876,3,85,the road,,the road
63877,3,85,a rain,,a rain
63887,3,85,the policemen,,the policemen
63916,3,85,the trash,,the trash
63921,3,85,the curb,,the curb
63922,3,85,the curb,,the curb
63924,3,85,the page,,the page
63937,3,85,a lot,,a lot
63943,3,85,a skull,,a skull
63948,3,85,the books,,the books
63960,3,85,a mess,,a mess
63961,3,85,the junk,,the junk
63962,3,85,the mess,,the mess
63971,3,85,the page,,the page
63973,3,85,the page,,the page
63974,3,85,the page,,the page
63987,3,85,the cat,,the cat
63989,3,85,the cat,,the cat
64002,3,85,the baby,,the baby
64004,3,85,the ball,,the ball
64027,3,85,a sound,,a sound
64029,3,85,the street,,the street
64034,3,85,the trash,,the trash
64041,3,85,a mess,,a mess
64042,3,85,the junk,,the junk
64043,3,85,the mess,,the mess
64066,3,85,the year,,the year
64083,3,85,the toy,,the toy
64118,3,85,the table,,the table
64120,3,85,the table,,the table
64122,3,85,the table,,the table
64133,3,85,the table,,the table
64148,3,85,the string,,the string
64152,3,85,the string,,the string
64200,3,85,the doors,,the doors
64205,3,85,the toys,,the toys
64206,3,85,the hat,,the hat
64209,3,85,a hat,,a hat
64227,3,85,the table,,the table
64259,3,85,a boy,,a boy
64268,3,85,the cap,,the cap
64284,3,85,a place,,a place
64311,3,85,a paper,,a paper
64324,3,85,the paper,,the paper
64339,3,85,the door,,the door
64349,3,85,the cap,,the cap
64350,3,85,a color,,a color
64362,3,85,the seat,,the seat
64374,3,85,the table,,the table
64397,3,85,the way,,the way
64399,3,85,the sink,,the sink
64402,3,85,the sink,,the sink
64403,3,85,the ground,,the ground
64405,3,85,a straw,,a straw
64411,3,85,a straw,,a straw
64412,3,85,the straw,,the straw
64415,3,85,the milk,,the milk
64439,3,85,a treat,,a treat
64443,3,85,the cob,,the cob
64478,3,85,the matter,,the matter
64479,3,85,the door,,the door
64481,3,85,the door,,the door
64482,3,85,the door,,the door
64484,3,85,the door,,the door
64490,3,85,the door,,the door
64493,3,85,the book,,the book
64495,3,85,the table,,the table
64496,3,85,the table,,the table
64498,3,85,the table,,the table
64520,3,85,the book,,the book
64531,3,85,the book,,the book
